null,angiotensin-converting enzyme 2 precursor [Homo sapiens],ACE2 [Homo sapiens],Chain B Angiotensin-converting enzyme 2 [Homo sapiens],angiotensin-converting enzyme 2 [Gorilla gorilla gorilla],angiotensin-converting enzyme 2 isoform X1 [Pan troglodytes],angiotensin-converting enzyme 2 isoform X1 [Pan paniscus],angiotensin-converting enzyme 2 isoform X1 [Pongo abelii],angiotensin-converting enzyme 2 precursor [Pongo abelii],angiotensin-converting enzyme 2 [Hylobates moloch],angiotensin-converting enzyme 2 [Nomascus leucogenys],angiotensin-converting enzyme 2 [Piliocolobus tephrosceles],angiotensin-converting enzyme 2 isoform X2 [Homo sapiens],angiotensin-converting enzyme 2 isoform X1 [Homo sapiens],angiotensin-converting enzyme 2 [Rhinopithecus roxellana],angiotensin-converting enzyme 2 [Theropithecus gelada],angiotensin-converting enzyme 2 [Papio anubis],angiotensin-converting enzyme 2 [Macaca nemestrina],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],Angiotensin-converting enzyme 2 [Macaca mulatta],Angiotensin-converting enzyme 2 [Macaca fascicularis],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin-converting enzyme 2 precursor [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Macaca mulatta],angiotensin converting enzyme 2 [Chlorocebus aethiops],angiotensin-converting enzyme 2 [Sapajus apella],angiotensin-converting enzyme 2 [Aotus nancymaae],angiotensin-converting enzyme 2 [Ictidomys tridecemlineatus],angiotensin-converting enzyme 2 isoform X1 [Urocitellus parryii],angiotensin-converting enzyme 2 [Fukomys damarensis],angiotensin-converting enzyme 2 [Marmota flaviventris],angiotensin-converting enzyme 2 [Heterocephalus glaber],angiotensin I converting enzyme 2 [Oryctolagus cuniculus],Angiotensin-converting enzyme 2 [Heterocephalus glaber],angiotensin-converting enzyme 2 [Equus caballus],RecName: Full=Angiotensin-converting enzyme 2; AltName: Full=ACE-related carboxypeptidase; Contains: RecName: Full=Processed angiotensin-converting enzyme 2; Flags: Precursor [Paguma larvata],angiotensin-converting enzyme 2 [Puma concolor],angiotensin-converting enzyme 2 isoform X1 [Acinonyx jubatus],angiotensin-converting enzyme 2 precursor [Felis catus],angiotensin-converting enzyme 2 [Microtus ochrogaster],angiotensin-converting enzyme 2 [Ursus arctos horribilis],angiotensin i converting enzyme 2 [Lynx pardinus],angiotensin-converting enzyme 2 precursor [Chinchilla lanigera],angiotensin I converting enzyme 2 partial [Oryctolagus cuniculus],angiotensin-converting enzyme 2 [Camelus ferus],angiotensin-converting enzyme 2 [Octodon degus],angiotensin-converting enzyme 2 [Vicugna pacos],angiotensin-converting enzyme 2 [Carlito syrichta],angiotensin-converting enzyme 2 [Balaenoptera acutorostrata scammoni],angiotensin-converting enzyme 2 isoform X1 [Felis catus],angiotensin-converting enzyme 2 [Lynx canadensis],angiotensin-converting enzyme 2 isoform X2 [Urocitellus parryii],angiotensin-converting enzyme 2 [Mesocricetus auratus],angiotensin-converting enzyme 2 [Cricetulus griseus],angiotensin-converting enzyme 2 [Cricetulus griseus],angiotensin-converting enzyme 2 [Physeter catodon],ACE2 enzyme partial [Crocuta crocuta],angiotensin-converting enzyme 2 isoform X1 [Myotis lucifugus],angiotensin-converting enzyme 2 isoform X1 [Sus scrofa],angiotensin-converting enzyme 2 [Microcebus murinus],angiotensin-converting enzyme 2 [Mus pahari],angiotensin-converting enzyme 2 [Suricata suricatta],angiotensin-converting enzyme 2 [Monodon monoceros],angiotensin-converting enzyme 2 [Trichechus manatus latirostris],angiotensin-converting enzyme 2 [Lagenorhynchus obliquidens],angiotensin-converting enzyme 2 [Pteropus alecto],angiotensin-converting enzyme 2 [Mustela erminea],angiotensin-converting enzyme 2 isoform X2 [Myotis lucifugus],angiotensin-converting enzyme 2 [Globicephala melas],angiotensin-converting enzyme 2 [Orcinus orca],angiotensin-converting enzyme 2 isoform X1 [Enhydra lutris kenyoni],angiotensin-converting enzyme 2 [Peromyscus leucopus],angiotensin converting enzyme 2 [Rhinolophus pearsonii],angiotensin I converting enzyme 2 [Procyon lotor],angiotensin-converting enzyme 2 [Delphinapterus leucas],angiotensin-converting enzyme 2 precursor [Capra hircus],angiotensin-converting enzyme 2 [Tursiops truncatus],angiotensin-converting enzyme 2 [Ovis aries],angiotensin-converting enzyme 2 [Eumetopias jubatus],angiotensin-converting enzyme 2 isoform X2 [Enhydra lutris kenyoni],angiotensin-converting enzyme 2 isoform X1 [Canis lupus familiaris],angiotensin-converting enzyme 2 [Zalophus californianus],angiotensin-converting enzyme 2 precursor [Sus scrofa],angiotensin-converting enzyme 2 precursor [Mustela putorius furo],angiotensin-converting enzyme 2 [Mus caroli],angiotensin-converting enzyme 2 precursor [Mus musculus],angiotensin-converting enzyme 2 isoform X2 [Bos taurus],angiotensin I converting enzyme 2 partial [Mesocricetus auratus],angiotensin-converting enzyme 2 isoform X1 [Phocoena sinus],angiotensin-converting enzyme 2 [Neophocaena asiaeorientalis asiaeorientalis],angiotensin-converting enzyme 2 isoform X2 [Bos indicus x Bos taurus],angiotensin converting enzyme 2 [Nyctereutes procyonoides],angiotensin-converting enzyme 2 [Nannospalax galili],angiotensin-converting enzyme 2 isoform X1 [Canis lupus dingo],angiotensin-converting enzyme 2 precursor [Bos taurus],Angiotensin-converting enzyme 2 [Camelus dromedarius],angiotensin-converting enzyme 2 [Lontra canadensis],angiotensin-converting enzyme 2 [Otolemur garnettii],angiotensin-converting enzyme 2 [Callorhinus ursinus],angiotensin-converting enzyme 2 [Vulpes vulpes],angiotensin I converting enzyme 2 [Phodopus campbelli],angiotensin-converting enzyme 2 isoform X1 [Neomonachus schauinslandi],angiotensin-converting enzyme 2 precursor [Rattus norvegicus],angiotensin-converting enzyme 2 [Tupaia chinensis],angiotensin-converting enzyme 2 [Rhinolophus macrotis],angiotensin-converting enzyme 2 [Phoca vitulina],angiotensin-converting enzyme 2 [Rhinolophus sinicus],angiotensin I converting enzyme 2 partial [Felis catus],angiotensin converting enzyme 2 [Rhinolophus landeri],angiotensin converting enzyme 2 [Rhinolophus alcyone],angiotensin-converting enzyme 2 [Grammomys surdaster],angiotensin-converting enzyme 2 [Syconycteris australis],angiotensin-converting enzyme 2 [Arvicanthis niloticus],angiotensin-converting enzyme 2 [Myotis tricolor],angiotensin-converting enzyme 2 [Mastomys coucha],angiotensin-converting enzyme 2 isoform X1 [Eptesicus fuscus],angiotensin-converting enzyme 2 [Pteropus vampyrus],angiotensin-converting enzyme 2 [Myotis keaysi],angiotensin-converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin-converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin I converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin-converting enzyme 2 [Rhinolophus sinicus],angiotensin-converting enzyme 2 [Myotis riparius],angiotensin-converting enzyme 2 [Loxodonta africana],angiotensin-converting enzyme 2 [Eptesicus brasiliensis],angiotensin-converting enzyme 2 [Rhinolophus sinicus],angiotensin-converting enzyme 2 [Rhinolophus pusillus],angiotensin-converting enzyme 2 partial [Aeorestes cinereus],angiotensin converting enzyme 2 [Rhinolophus ferrumequinum],angiotensin I converting enzyme 2 [Rhinolophus sinicus],angiotensin I converting enzyme 2 [Rousettus leschenaultii],angiotensin-converting enzyme 2 isoform X2 [Eptesicus fuscus],angiotensin I converting enzyme 2 [Rousettus leschenaultii],angiotensin-converting enzyme 2 [Kerivoula pellucida],angiotensin-converting enzyme 2 precursor [Canis lupus familiaris],anigotensin-converting enzyme-related carboxypeptidase [Mus musculus],angiotensin I converting enzyme 2 partial [Sus scrofa domesticus],angiotensin-converting enzyme 2 isoform X1 [Desmodus rotundus],angiotensin-converting enzyme 2 [Antrozous pallidus],angiotensin-converting enzyme 2 isoform X2 [Sus scrofa],angiotensin-converting enzyme 2 [Taphozous theobaldi],angiotensin-converting enzyme 2 [Pteropus lylei],angiotensin-converting enzyme 2 [Scotophilus dinganii],angiotensin-converting enzyme 2 isoform X2 [Acinonyx jubatus],angiotensin-converting enzyme 2 [Dobsonia viridis],angiotensin-converting enzyme 2 [Rattus rattus],angiotensin-converting enzyme 2 [Neoromicia nanus],angiotensin-converting enzyme 2 [Phyllostomus discolor],angiotensin-converting enzyme 2 isoform X1 [Bos indicus x Bos taurus],angiotensin-converting enzyme 2 isoform X1 [Bos taurus],angiotensin I converting enzyme 2 partial [Mus musculus],angiotensin-converting enzyme 2 [Scotophilus kuhlii],angiotensin-converting enzyme 2 [Taphozous melanopogon],angiotensin-converting enzyme 2 [Emballonura alecto],angiotensin-converting enzyme 2 [Rhynchonycteris naso],angiotensin-converting enzyme 2 [Artibeus lituratus],angiotensin-converting enzyme 2 [Chiroderma salvini],angiotensin-converting enzyme 2 [Artibeus phaeotis],angiotensin-converting enzyme 2 [Uroderma bilobatum],angiotensin-converting enzyme 2 [Artibeus jamaicensis],angiotensin-converting enzyme 2 [Artibeus glaucus watsoni],angiotensin-converting enzyme 2 [Balantiopteryx plicata],angiotensin I converting enzyme 2 partial [Cavia porcellus],angiotensin-converting enzyme 2 [Chiroderma villosum],angiotensin-converting enzyme 2 [Platyrrhinus helleri],angiotensin-converting enzyme 2 [Cynopterus sphinx],angiotensin-converting enzyme 2 [Carollia castanea],angiotensin-converting enzyme 2 [Platyrrhinus vittatus],angiotensin-converting enzyme 2 [Saccopteryx bilineata],angiotensin-converting enzyme 2 [Glossophaga soricina],angiotensin-converting enzyme 2 [Rousettus leschenaultii],angiotensin-converting enzyme 2 [Epomophorus wahlbergi],angiotensin-converting enzyme 2 [Coleura afra],angiotensin-converting enzyme 2 [Carollia perspicillata],angiotensin-converting enzyme 2 [Tylonycteris robustula],angiotensin I converting enzyme 2 [Pipistrellus abramus],angiotensin-converting enzyme 2 [Glossophaga commissarisi],angiotensin-converting enzyme 2 [Vampyrum spectrum]
angiotensin-converting enzyme 2 [Orcinus orca],91.06,91.06,90.15,91.30,90.93,90.93,91.30,91.30,91.18,91.18,91.55,91.17,91.17,92.30,92.05,91.93,91.80,91.80,91.80,91.68,91.68,91.43,91.68,91.55,91.55,91.55,91.80,91.55,91.68,91.43,91.55,91.55,91.55,91.43,91.30,91.30,91.55,91.43,91.30,90.81,91.55,91.43,90.58,90.46,90.68,89.96,89.81,91.43,89.81,93.79,91.55,91.93,91.93,92.17,90.31,91.55,92.05,90.56,91.57,94.78,89.07,94.16,89.32,96.64,91.82,92.05,91.17,90.68,90.56,90.56,97.01,91.43,88.66,94.66,86.67,90.43,90.56,97.51,89.32,99.88,90.68,91.68,89.81,99.75,100.00,90.68,88.70,89.32,90.93,97.39,95.27,99.75,95.02,91.42,90.56,91.30,91.54,94.16,91.55,89.07,89.32,94.53,90.94,98.01,97.76,94.40,91.30,90.06,91.18,94.40,92.30,90.81,88.32,91.42,91.18,89.57,90.56,88.94,89.69,89.32,90.43,89.69,91.44,89.81,89.44,88.70,88.86,88.57,89.98,89.33,89.66,89.81,89.73,89.57,90.31,90.19,89.07,89.23,90.06,90.35,89.32,89.44,88.85,90.06,89.07,90.06,89.81,89.94,89.36,91.06,89.43,94.53,88.57,88.74,94.94,89.23,88.99,88.61,91.94,88.24,86.34,88.74,87.73,94.55,94.68,88.42,88.00,88.37,88.24,87.62,85.02,84.90,85.15,84.78,85.40,85.02,87.50,88.07,84.78,84.41,87.87,85.15,84.28,87.13,85.15,87.13,88.00,86.63,84.53,86.26,86.96,85.15,85.40
angiotensin-converting enzyme 2 isoform X1 [Enhydra lutris kenyoni],91.50,91.50,91.50,91.75,91.50,91.50,91.50,91.50,91.50,91.37,91.88,91.50,91.50,91.62,91.75,91.62,91.50,91.50,91.37,91.50,91.37,91.12,91.37,91.24,91.24,91.24,91.50,91.24,91.37,91.12,91.24,91.12,91.12,91.12,91.12,90.99,91.24,91.24,91.12,90.99,91.24,90.99,90.38,90.63,89.97,89.75,89.85,90.74,89.85,92.39,93.53,94.29,94.16,94.29,89.85,94.67,94.16,90.33,90.99,91.50,89.59,91.24,89.47,90.48,93.92,94.29,90.97,89.97,90.48,90.48,90.36,93.40,88.42,90.74,85.89,90.36,92.51,90.60,88.83,90.86,89.97,98.76,89.72,90.74,90.86,100.00,88.96,89.59,95.43,90.60,89.47,90.61,89.34,95.04,99.75,94.40,94.66,90.23,98.26,89.85,89.59,89.47,90.36,90.61,90.36,89.34,94.40,89.69,94.27,89.34,89.21,98.88,88.58,94.92,94.40,89.59,94.04,88.45,88.45,89.34,94.29,89.09,93.85,88.71,88.32,88.45,88.50,88.45,89.76,89.47,89.18,89.34,89.51,88.07,88.71,88.58,88.96,89.00,89.34,89.89,89.21,89.21,87.99,88.83,88.96,88.83,89.34,88.83,89.13,94.02,89.70,90.78,88.45,89.38,91.10,88.12,88.37,88.50,94.09,87.61,85.95,88.24,88.10,89.54,89.27,88.83,87.99,87.36,86.73,86.85,85.59,85.59,85.59,85.34,85.71,85.46,86.35,88.07,85.46,85.46,87.10,84.70,85.08,86.09,85.59,85.59,86.85,84.96,84.45,85.46,88.20,85.46,85.34
angiotensin-converting enzyme 2 [Peromyscus leucopus],89.67,89.67,88.78,89.92,89.55,89.55,89.80,89.80,89.80,89.67,90.81,90.25,90.25,90.30,90.55,90.55,90.43,90.30,90.43,90.30,90.30,90.05,90.30,90.18,90.18,90.18,90.43,90.18,90.30,90.05,90.18,90.05,90.18,90.05,90.05,89.92,90.18,90.18,89.92,90.30,90.43,89.80,91.96,92.09,90.81,91.83,90.05,91.31,90.05,90.68,88.66,89.29,89.29,89.29,95.59,89.67,89.29,90.05,91.58,89.17,90.81,88.79,88.66,88.66,88.94,89.29,92.49,96.60,96.10,96.10,88.16,88.79,86.03,88.54,86.12,94.21,88.79,88.66,88.54,88.79,88.04,89.29,87.15,88.66,88.79,88.79,100.00,88.41,89.67,88.79,88.92,88.54,88.92,89.41,88.66,89.17,89.53,88.29,89.17,93.70,93.83,88.92,96.51,88.79,88.54,88.92,89.17,94.21,89.04,88.79,87.03,88.79,89.04,89.28,89.17,95.21,88.66,93.45,87.41,88.29,89.17,88.54,89.25,88.04,88.04,93.58,85.82,93.32,87.45,94.33,87.27,87.15,86.95,88.04,88.54,88.54,88.66,86.45,89.04,87.83,89.17,88.92,85.95,87.28,88.66,87.41,87.41,87.28,86.95,88.66,93.65,88.79,85.26,86.83,89.06,86.70,86.45,87.08,89.65,85.82,90.83,85.82,85.80,89.36,89.36,92.53,86.45,85.70,85.82,85.19,83.31,83.31,83.19,83.44,83.44,83.06,84.82,89.58,83.19,82.81,85.19,83.31,82.94,84.19,84.32,84.44,85.95,84.69,83.44,84.19,86.15,84.19,83.81
angiotensin converting enzyme 2 [Rhinolophus pearsonii],90.56,90.56,89.66,90.56,90.43,90.43,90.56,90.56,90.56,90.68,91.06,90.52,90.52,91.18,91.30,91.18,91.06,91.06,91.06,90.93,90.93,90.68,90.93,90.81,90.81,90.81,91.06,90.81,90.81,90.68,90.81,90.81,90.81,90.68,90.56,90.56,90.81,90.68,90.56,90.56,90.81,90.31,88.85,88.97,89.44,88.35,88.70,89.69,88.70,91.30,90.68,91.18,91.18,91.30,88.82,91.06,91.30,88.82,89.91,90.31,88.45,89.57,86.96,88.82,91.08,91.30,89.35,88.94,89.32,89.19,88.57,90.43,87.56,89.19,85.33,88.32,90.19,88.70,88.57,89.32,89.94,89.94,88.82,89.19,89.32,89.32,88.20,100.00,90.19,88.57,89.32,89.07,89.19,90.80,89.32,90.68,91.04,88.82,89.69,87.58,87.58,89.07,89.17,89.32,89.07,88.94,90.68,88.82,90.56,88.94,87.95,89.32,88.70,90.67,90.43,88.32,90.19,87.33,87.95,97.39,90.56,97.27,90.55,94.66,94.66,87.58,88.24,86.71,88.86,88.09,88.92,89.19,88.37,95.28,95.53,95.65,97.14,87.87,89.07,88.99,97.14,96.27,87.61,89.81,96.89,89.94,89.07,89.94,87.75,90.81,87.63,88.80,87.11,88.37,89.23,88.49,88.00,88.37,91.13,87.38,85.13,88.61,86.49,89.12,89.25,86.64,87.87,87.62,87.38,87.25,84.65,84.41,84.53,84.78,84.90,84.41,86.63,91.24,84.28,84.41,87.25,84.16,83.91,86.01,85.02,86.51,87.50,86.63,84.90,85.52,87.20,85.02,84.90
angiotensin I converting enzyme 2 [Procyon lotor],92.26,92.26,92.26,92.51,92.26,92.26,92.26,92.26,92.39,92.26,92.51,92.30,92.30,92.39,92.39,92.26,92.13,92.13,92.01,92.13,92.01,91.75,92.01,91.88,91.88,91.88,92.13,91.88,92.01,91.75,91.88,91.75,91.75,91.75,91.75,91.62,91.88,91.88,91.62,91.62,91.75,91.12,91.52,91.77,90.23,90.89,90.74,90.86,90.74,93.53,94.04,95.30,95.18,95.18,90.36,96.07,95.05,91.48,91.38,92.77,90.48,92.26,89.72,91.12,94.81,95.18,92.16,90.99,91.12,90.99,90.61,93.40,89.04,91.24,87.25,90.48,93.27,90.85,89.21,91.12,90.99,95.81,90.36,90.99,91.12,95.43,89.85,90.48,100.00,90.72,91.12,90.86,91.24,95.81,95.43,95.17,95.55,90.74,95.30,90.23,90.10,90.86,91.41,91.12,90.86,90.74,95.42,89.82,95.04,90.74,90.36,95.69,89.21,95.68,95.55,90.36,94.54,89.21,89.34,89.97,94.54,89.59,94.76,89.59,89.47,89.09,89.51,88.45,90.64,90.48,90.06,90.23,90.14,89.34,89.85,89.85,89.34,89.63,89.97,90.52,89.59,89.85,89.13,89.72,89.59,89.72,90.23,89.72,89.51,94.66,90.22,91.30,88.83,90.27,91.63,89.00,89.00,89.13,95.30,87.99,86.84,88.50,88.73,90.99,90.71,89.22,88.24,88.24,87.74,87.61,86.09,86.22,86.09,85.97,86.22,85.97,87.10,88.85,85.97,85.84,87.99,85.21,85.34,86.60,85.71,86.47,87.99,85.84,84.83,85.84,87.56,85.59,85.97
angiotensin-converting enzyme 2 [Delphinapterus leucas],90.81,90.81,89.90,91.06,90.68,90.68,91.18,91.18,90.93,90.93,91.30,91.04,91.04,92.05,91.80,91.68,91.55,91.55,91.55,91.43,91.43,91.18,91.43,91.30,91.30,91.30,91.55,91.30,91.30,91.18,91.30,91.30,91.30,91.18,91.06,91.06,91.30,91.30,91.06,90.56,91.30,91.18,89.84,89.71,90.56,89.22,89.44,91.06,89.44,92.92,90.93,91.43,91.43,91.68,90.06,91.30,91.55,90.19,91.19,94.29,88.82,94.04,88.94,96.77,91.33,91.55,90.52,90.81,90.56,90.56,96.89,90.81,88.05,94.16,86.42,90.06,90.31,99.88,88.82,97.51,90.43,91.30,89.32,97.39,97.39,90.31,88.70,88.57,90.43,100.00,94.78,97.14,94.53,90.67,90.19,90.93,90.80,93.66,91.18,89.07,89.19,94.15,90.94,98.38,98.13,94.03,90.68,89.69,90.81,94.03,91.80,90.19,87.70,90.55,90.56,89.19,90.06,88.57,89.19,88.45,90.19,88.70,90.93,88.70,88.32,88.32,88.61,88.07,89.36,89.08,89.04,89.44,89.11,88.45,89.19,89.07,88.20,88.74,89.32,89.73,88.45,88.45,88.10,90.06,88.07,90.06,89.19,89.94,88.86,90.68,89.17,94.15,87.70,88.74,94.42,88.74,88.99,88.00,91.26,88.12,86.37,88.49,87.48,92.66,92.78,88.17,87.25,87.87,87.87,87.25,84.28,84.28,84.41,84.16,84.65,84.28,86.88,87.94,84.16,83.79,87.50,84.65,83.79,86.51,84.53,87.00,88.00,85.77,84.16,86.14,87.08,84.53,84.65
angiotensin-converting enzyme 2 precursor [Capra hircus],90.68,90.68,89.78,90.81,90.56,90.56,90.93,90.93,90.81,90.81,91.18,90.91,90.91,91.93,91.55,91.43,91.30,91.18,91.30,91.18,91.18,90.93,91.18,91.30,91.06,91.06,91.30,91.06,91.06,90.93,91.06,90.93,91.06,90.93,90.81,90.81,91.06,91.06,90.81,90.93,91.43,91.18,89.84,89.71,90.68,88.97,90.56,90.68,90.56,92.92,90.43,90.81,90.81,91.06,89.94,91.30,90.93,91.30,90.68,94.41,90.31,93.54,88.70,94.78,90.71,90.93,90.52,90.56,90.43,90.43,94.90,89.81,88.17,93.79,86.67,89.94,90.31,94.90,88.20,95.15,90.68,89.94,89.44,95.02,95.27,89.32,88.82,89.32,90.93,94.78,100.00,95.02,99.75,90.80,89.32,90.19,91.04,93.54,89.94,89.19,89.57,98.76,90.83,95.40,95.15,98.63,90.19,89.19,90.06,98.63,92.05,89.32,87.58,90.80,90.06,88.94,90.06,88.82,87.83,89.32,90.06,89.81,90.42,89.44,89.32,89.07,88.37,88.32,89.60,89.58,89.41,89.57,89.23,89.19,89.94,89.81,89.32,88.86,88.57,89.73,89.81,89.19,88.72,89.81,89.19,89.81,89.44,89.69,88.24,90.06,89.54,93.65,87.95,88.99,93.90,88.12,88.74,88.37,90.46,87.87,86.62,88.86,86.62,98.57,98.70,88.55,87.75,87.25,87.13,86.63,84.16,84.53,84.28,84.16,84.65,84.16,86.39,89.09,84.28,83.79,87.75,84.65,83.79,86.26,84.53,86.76,87.75,85.52,83.91,86.01,87.58,84.53,84.53
angiotensin-converting enzyme 2 [Tursiops truncatus],90.81,90.81,89.90,91.06,90.68,90.68,91.06,91.06,90.93,90.93,91.30,90.91,90.91,92.05,91.80,91.68,91.55,91.55,91.55,91.43,91.43,91.18,91.43,91.30,91.30,91.30,91.55,91.30,91.43,91.18,91.30,91.30,91.30,91.18,91.06,91.06,91.30,91.30,91.06,90.56,91.30,91.18,90.33,90.21,90.43,89.71,89.57,91.18,89.57,93.54,91.30,91.68,91.68,91.93,90.06,91.30,91.80,90.31,91.32,94.53,88.82,93.91,89.07,96.52,91.57,91.80,90.91,90.43,90.31,90.31,96.77,91.18,88.28,94.53,86.42,90.19,90.31,97.26,89.19,99.63,90.56,91.43,89.43,99.50,99.75,90.43,88.45,89.07,90.68,97.14,95.02,100.00,94.78,91.17,90.31,91.06,91.29,94.04,91.30,88.94,89.07,94.28,90.69,97.76,97.51,94.15,91.06,89.81,90.93,94.15,92.05,90.56,88.07,91.17,90.93,89.32,90.31,88.70,89.44,89.07,90.19,89.44,91.19,89.57,89.19,88.45,88.61,88.32,89.73,89.08,89.27,89.69,89.48,89.32,90.06,89.94,88.82,89.11,89.94,90.10,89.07,89.32,88.60,89.81,88.82,89.81,89.43,89.69,89.11,90.81,89.17,94.40,88.32,88.61,94.81,88.99,88.74,88.37,91.67,88.00,86.09,88.61,87.48,94.29,94.42,88.17,87.75,88.12,88.00,87.38,84.78,84.65,84.90,84.53,85.15,84.78,87.25,87.82,84.53,84.16,87.62,84.90,84.16,86.88,84.90,86.63,87.75,86.39,84.28,86.14,86.69,84.90,85.15
angiotensin-converting enzyme 2 [Ovis aries],90.81,90.81,89.90,90.93,90.68,90.68,91.06,91.06,90.93,90.93,91.30,91.04,91.04,92.05,91.68,91.55,91.43,91.30,91.43,91.30,91.30,91.06,91.30,91.43,91.18,91.18,91.43,91.18,91.18,91.06,91.18,91.06,91.18,91.06,90.93,90.93,91.18,91.18,90.93,90.93,91.55,91.30,89.71,89.59,90.43,88.85,90.31,90.56,90.31,92.80,90.56,90.81,90.81,91.06,90.06,91.30,90.93,91.18,90.55,94.16,90.06,93.29,88.70,94.53,90.71,90.93,90.39,90.56,90.31,90.31,94.65,89.69,88.05,93.54,86.55,89.81,90.19,94.65,88.07,94.90,90.56,89.81,89.32,94.78,95.02,89.19,88.82,89.19,91.06,94.53,99.75,94.78,100.00,90.80,89.19,90.19,90.92,93.29,89.81,88.94,89.32,98.38,90.83,95.15,94.90,98.26,90.19,89.07,90.06,98.26,91.80,89.19,87.45,90.80,90.06,88.82,90.06,89.07,87.58,89.19,90.06,89.69,90.42,89.19,89.07,88.82,88.24,88.07,89.48,89.33,89.29,89.57,89.23,88.94,89.69,89.57,89.19,88.74,88.45,89.60,89.69,89.07,88.48,89.81,89.07,89.81,89.32,89.69,88.12,89.94,89.29,93.39,87.70,88.74,93.64,88.00,88.61,88.24,90.59,87.75,86.74,88.74,86.49,98.18,98.31,88.30,87.62,87.25,86.88,86.39,83.79,84.16,83.91,83.91,84.28,83.79,86.14,88.83,84.03,83.42,87.62,84.41,83.42,86.39,84.41,86.76,87.62,85.40,83.66,85.89,87.45,84.41,84.28
angiotensin-converting enzyme 2 [Eumetopias jubatus],92.12,92.12,92.12,92.25,91.87,91.87,92.12,92.12,92.25,92.12,92.25,92.30,92.30,92.12,92.38,92.25,92.12,92.12,91.99,92.12,91.99,91.74,91.99,91.87,91.87,91.87,92.12,91.87,91.99,91.74,91.87,91.74,91.74,91.74,91.74,91.61,92.12,91.87,91.61,91.61,92.12,91.61,91.38,91.76,91.08,90.87,91.34,91.49,91.34,93.77,94.79,95.55,95.55,95.43,90.60,96.70,95.43,91.72,91.91,92.25,91.08,91.49,89.83,90.72,95.06,95.55,92.43,90.98,91.11,90.98,90.85,93.90,88.78,91.36,87.24,91.23,93.39,90.97,89.71,91.49,90.60,95.17,90.09,91.36,91.61,95.04,89.58,91.11,95.81,90.97,90.98,91.36,90.98,100.00,95.04,95.80,99.75,90.85,94.92,90.34,90.47,91.11,91.41,91.11,90.85,90.98,95.80,89.81,95.67,90.98,89.83,94.92,89.33,99.38,95.67,90.72,97.59,89.33,89.45,90.72,97.39,90.34,95.03,90.34,89.96,89.71,88.99,89.07,90.00,90.22,89.92,89.83,90.00,89.83,90.34,90.34,90.22,89.49,90.34,90.51,90.47,90.47,88.86,89.45,90.45,89.45,90.09,89.45,89.75,95.41,90.61,91.43,88.69,89.62,91.63,89.11,89.11,88.86,95.56,87.97,86.95,88.61,88.34,90.99,91.13,89.61,88.23,88.35,88.31,88.18,86.33,86.33,86.33,86.20,86.46,86.20,87.67,89.60,86.20,86.20,87.47,85.32,85.57,87.44,86.20,86.20,88.10,87.29,84.94,86.20,87.90,86.08,86.46
